starting setpoint thread... 
Creating LCM backend.
initializing imu... 
initializing controller...
initializing motors...
Initializing: PWM
motors initialized...
resetting encoders...
initializing odometry...
enabling motors...
attaching imu interupt...
we are running!!!...
0.326983,-0.001431,-0.010463,0.120547,0.010043,-0.005399
0.336550,-0.001534,-0.010796,0.120547,0.010043,-0.005399
0.345985,-0.001633,-0.010540,0.120547,0.010043,-0.005399
0.355552,-0.001728,-0.009906,0.120547,0.010043,-0.005399
0.365250,-0.001821,-0.009545,0.232368,0.013123,0.016800
0.374948,-0.001911,-0.009338,0.257052,0.013344,0.012169
0.384777,-0.001995,-0.008512,0.311795,0.014165,-0.005587
0.394345,-0.002066,-0.007486,0.340440,0.013590,0.006394
0.404043,-0.002120,-0.005519,0.340440,0.013590,0.006394
0.414003,-0.002146,-0.002650,0.340440,0.013590,0.006394
0.423833,-0.002145,0.000101,0.340440,0.013590,0.006394
0.433662,-0.002119,0.002637,0.340440,0.013590,0.006394
0.443623,-0.002069,0.005095,0.340440,0.013590,0.006394
0.453452,-0.001998,0.007186,0.340440,0.013590,0.006394
0.463019,-0.001911,0.009133,0.340440,0.013590,0.006394
0.472848,-0.001805,0.010784,0.340440,0.013590,0.006394
0.482415,-0.001690,0.011989,0.340440,0.013590,0.006394
0.492374,-0.001565,0.012602,0.340440,0.013590,0.006394
0.502072,-0.001435,0.013402,0.340440,0.013590,0.006394
0.511900,-0.001297,0.014042,0.340440,0.013590,0.006394
0.521336,-0.001167,0.013682,0.340440,0.013590,0.006394
0.531033,-0.001043,0.012817,0.340440,0.013590,0.006394
0.540731,-0.000932,0.011408,0.340440,0.013590,0.006394
0.550560,-0.000837,0.009680,0.340440,0.013590,0.006394
0.560652,-0.000758,0.007845,0.367489,0.015918,-0.001583
0.570219,-0.000702,0.005882,0.396761,0.016911,-0.000780
0.579786,-0.000670,0.003340,0.425884,0.017732,0.012140
0.589485,-0.000659,0.001088,0.487861,0.018398,0.019172
0.599576,-0.000662,-0.000267,0.487861,0.018398,0.019172
0.609406,-0.000673,-0.001092,0.487861,0.018398,0.019172
0.619366,-0.000689,-0.001631,0.487861,0.018398,0.019172
0.629589,-0.000715,-0.002557,0.487861,0.018398,0.019172
0.639812,-0.000743,-0.002752,0.487861,0.018398,0.019172
0.650034,-0.000764,-0.002018,0.487861,0.018398,0.019172
0.660388,-0.000779,-0.001449,0.487861,0.018398,0.019172
0.670742,-0.000787,-0.000770,0.487861,0.018398,0.019172
0.680964,-0.000784,0.000241,0.487861,0.018398,0.019172
0.691449,-0.000772,0.001190,0.487861,0.018398,0.019172
0.701803,-0.000750,0.002139,0.487861,0.018398,0.019172
0.712157,-0.000713,0.003599,0.487861,0.018398,0.019172
0.722641,-0.000653,0.005686,0.487861,0.018398,0.019172
0.733126,-0.000578,0.007114,0.487861,0.018398,0.019172
0.743741,-0.000488,0.008551,0.487861,0.018398,0.019172
0.754488,-0.000381,0.009883,0.487861,0.018398,0.019172
0.765234,-0.000257,0.011557,0.487861,0.018398,0.019172
0.776504,-0.000121,0.012083,0.550865,0.019439,-0.000130
0.786857,0.000001,0.011822,0.582814,0.020611,0.005496
0.797866,0.000126,0.011271,0.614603,0.021977,0.001878
0.808874,0.000244,0.010721,0.646574,0.023149,0.009092
0.819751,0.000348,0.009641,0.710472,0.024727,0.016416
0.830760,0.000433,0.007674,0.741738,0.024978,0.020229
0.842031,0.000491,0.005149,0.741738,0.024978,0.020229
0.853040,0.000522,0.002809,0.741738,0.024978,0.020229
0.864049,0.000533,0.001036,0.741738,0.024978,0.020229
0.875189,0.000522,-0.001042,0.741738,0.024978,0.020229
0.886329,0.000487,-0.003155,0.741738,0.024978,0.020229
0.896814,0.000432,-0.005249,0.741738,0.024978,0.020229
0.907430,0.000352,-0.007482,0.741738,0.024978,0.020229
0.918176,0.000281,-0.006646,0.741738,0.024978,0.020229
0.928661,0.000199,-0.007779,0.741738,0.024978,0.020229
0.938752,0.000106,-0.009199,0.741738,0.024978,0.020229
0.948581,0.000013,-0.009488,0.741738,0.024978,0.020229
0.958148,-0.000065,-0.008198,0.741738,0.024978,0.020229
0.967453,-0.000135,-0.007442,0.741738,0.024978,0.020229
0.976627,-0.000198,-0.006876,0.741738,0.024978,0.020229
0.986194,-0.000259,-0.006392,0.741738,0.024978,0.020229
0.992878,-0.000278,-0.002914,0.772478,0.025533,0.013737
0.998383,-0.000249,0.005414,0.802678,0.027091,0.009941
1.002968,-0.000139,0.023979,0.860116,0.030671,0.001463
1.007942,0.000112,0.050297,0.888049,0.031924,-0.003861
1.012776,0.000502,0.080648,0.888049,0.031924,-0.003861
1.017463,0.001038,0.113667,0.888049,0.031924,-0.003861
1.021996,0.001739,0.153591,0.888049,0.031924,-0.003861
1.026368,0.002601,0.194503,0.888049,0.031924,-0.003861
1.030319,0.003550,0.235766,0.888049,0.031924,-0.003861
1.033972,0.004598,0.279401,0.888049,0.031924,-0.003861
1.037449,0.005771,0.325476,0.888049,0.031924,-0.003861
1.040746,0.007057,0.371982,0.888049,0.031924,-0.003861
1.043977,0.008499,0.419733,0.888049,0.031924,-0.003861
1.047253,0.010153,0.467444,0.888049,0.031924,-0.003861
1.050789,0.012155,0.515215,0.888049,0.031924,-0.003861
1.054446,0.014463,0.562878,0.888049,0.031924,-0.003861
1.057992,0.016939,0.609656,0.888049,0.031924,-0.003861
1.061419,0.019578,0.656193,0.888049,0.031924,-0.003861
1.065610,0.023147,0.705445,0.888049,0.031924,-0.003861
1.069233,0.026564,0.756068,0.888049,0.031924,-0.003861
1.073131,0.030634,0.806996,0.915775,0.031788,0.001470
1.076656,0.034690,0.855406,0.942324,0.031070,0.053773
1.080137,0.039122,0.905037,0.971183,0.027980,0.195227
1.083316,0.043615,0.954950,0.998486,0.028815,0.343220
1.086900,0.049257,1.004900,1.046268,0.046177,0.661222
1.091106,0.056666,1.054437,1.064414,0.060472,0.830587
1.094283,0.062990,1.105311,1.064414,0.060472,0.830587
1.097197,0.069583,1.154597,1.064414,0.060472,0.830587
1.100040,0.076914,1.200797,1.064414,0.060472,0.830587
1.102624,0.084618,1.247237,1.064414,0.060472,0.830587
1.104796,0.092312,1.295619,1.064414,0.060472,0.830587
1.106614,0.100097,1.341346,1.064414,0.060472,0.830587
1.108136,0.108213,1.385433,1.064414,0.060472,0.830587
1.109329,0.116515,1.428067,1.064414,0.060472,0.830587
1.110137,0.124337,1.467898,1.064414,0.060472,0.830587
1.110654,0.132184,1.505083,1.064414,0.060472,0.830587
1.110894,0.140175,1.540727,1.064414,0.060472,0.830587
1.110894,0.147907,1.570764,1.064414,0.060472,0.830587
1.110710,0.155507,1.595006,1.064414,0.060472,2.311003
1.110376,0.162838,1.616262,1.064414,0.060472,2.311003
1.109926,0.169901,1.634449,1.064414,0.060472,2.311003
1.109404,0.176696,1.647465,1.064414,0.060472,2.311003
1.108814,0.183486,1.657585,1.099101,0.114145,1.826550
1.108268,0.189227,1.665535,1.104285,0.133803,1.685888
1.107695,0.194965,1.670322,1.106506,0.174092,1.669338
1.107097,0.200700,1.674643,1.106506,0.174092,1.669338
1.106475,0.206433,1.678940,1.106506,0.174092,1.669338
1.105867,0.211904,1.681441,1.106506,0.174092,1.669338
1.105225,0.217503,1.684924,1.106506,0.174092,1.669338
1.104588,0.222971,1.686872,1.106506,0.174092,1.669338
1.103941,0.228437,1.688631,1.106506,0.174092,1.669338
1.103307,0.233773,1.688968,1.106506,0.174092,1.669338
1.102637,0.239368,1.689997,1.106506,0.174092,1.669338
1.101978,0.244833,1.690767,1.106506,0.174092,1.669338
1.101313,0.250298,1.691904,1.106506,0.174092,1.669338
1.100628,0.255891,1.692721,1.106506,0.174092,1.669338
1.099941,0.261485,1.693045,1.106506,0.174092,1.669338
1.099228,0.267339,1.691867,1.106506,0.174092,1.669338
1.098519,0.273194,1.691391,1.106506,0.174092,1.669338
1.097816,0.279050,1.690272,1.106506,0.174092,1.669338
1.097065,0.285296,1.690467,1.106506,0.174092,1.669338
1.096285,0.291802,1.690064,1.105390,0.195310,1.689965
1.095520,0.298178,1.690207,1.103751,0.217166,1.695956
1.094741,0.304685,1.690013,1.101109,0.238786,1.694399
1.094006,0.310801,1.690384,1.098304,0.260740,1.690003
1.093180,0.317566,1.692300,1.093152,0.304157,1.682447
1.092371,0.324201,1.691991,1.093152,0.304157,1.682447
1.091510,0.331225,1.692875,1.093152,0.304157,1.682447
1.090637,0.338248,1.694375,1.093152,0.304157,1.682447
1.089772,0.345141,1.695680,1.093152,0.304157,1.682447
1.088856,0.352290,1.698277,1.093152,0.304157,1.682447
1.087948,0.359309,1.699409,1.093152,0.304157,1.682447
1.087031,0.366327,1.700685,1.093152,0.304157,1.682447
1.086123,0.373213,1.701981,1.093152,0.304157,1.682447
1.085173,0.380359,1.702907,1.093152,0.304157,1.682447
1.084213,0.387503,1.704418,1.093152,0.304157,1.682447
1.083279,0.394386,1.705609,1.093152,0.304157,1.682447
1.082327,0.401399,1.705776,1.093152,0.304157,1.682447
1.081369,0.408411,1.706473,1.093152,0.304157,1.682447
1.080429,0.415293,1.706578,1.093152,0.304157,1.682447
1.079469,0.422305,1.706900,1.093152,0.304157,1.682447
1.078506,0.429316,1.707326,1.093152,0.304157,1.682447
1.077594,0.435938,1.707607,1.090096,0.325594,1.683375
1.076678,0.442559,1.708285,1.086996,0.346650,1.687379
1.075775,0.449049,1.709051,1.083633,0.367896,1.691395
1.074865,0.455539,1.710022,1.080301,0.389126,1.699801
1.073947,0.462027,1.711338,1.073807,0.431872,1.708709
1.073002,0.468644,1.712781,1.073807,0.431872,1.708709
1.072065,0.475130,1.714203,1.073807,0.431872,1.708709
1.071139,0.481485,1.715506,1.073807,0.431872,1.708709
1.070214,0.487840,1.715309,1.073807,0.431872,1.708709
1.069315,0.494066,1.714194,1.073807,0.431872,1.708709
1.068422,0.500293,1.713194,1.073807,0.431872,1.708709
1.067564,0.506393,1.710585,1.073807,0.431872,1.708709
1.066713,0.512494,1.709357,1.073807,0.431872,1.708709
1.065875,0.518596,1.707324,1.073807,0.431872,1.708709
1.065030,0.524830,1.705522,1.073807,0.431872,1.708709
1.064195,0.531065,1.703874,1.073807,0.431872,1.708709
1.063371,0.537302,1.702217,1.073807,0.431872,1.708709
1.062575,0.543410,1.700431,1.073807,0.431872,1.708709
1.061771,0.549650,1.698835,1.073807,0.431872,1.708709
1.060980,0.555891,1.696890,1.073807,0.431872,1.708709
1.060152,0.562523,1.695051,1.071030,0.453498,1.711677
1.059368,0.568897,1.693150,1.068301,0.474989,1.716099
1.058603,0.575141,1.692679,1.065541,0.496507,1.723698
1.057814,0.581514,1.694013,1.062283,0.518156,1.712928
1.056983,0.588147,1.695392,1.059159,0.540120,1.707200
1.056095,0.595036,1.699086,1.059159,0.540120,1.707200
1.055196,0.601791,1.702980,1.059159,0.540120,1.707200
1.054265,0.608675,1.705231,1.059159,0.540120,1.707200
1.053285,0.615816,1.707240,1.059159,0.540120,1.707200
1.052289,0.622956,1.709317,1.059159,0.540120,1.707200
1.051302,0.629964,1.710725,1.059159,0.540120,1.707200
1.050292,0.637101,1.711399,1.059159,0.540120,1.707200
1.049275,0.644237,1.712372,1.059159,0.540120,1.707200
1.048255,0.651373,1.712782,1.059159,0.540120,1.707200
1.047257,0.658379,1.712254,1.059159,0.540120,1.707200
1.046240,0.665515,1.712356,1.059159,0.540120,1.707200
1.045264,0.672393,1.711892,1.059159,0.540120,1.707200
1.044271,0.679400,1.711489,1.059159,0.540120,1.707200
1.043299,0.686278,1.711189,1.059159,0.540120,1.707200
1.042347,0.693026,1.710908,1.059159,0.540120,1.707200
1.041396,0.699774,1.710832,1.059159,0.540120,1.707200
1.040444,0.706523,1.710954,1.052633,0.583957,1.690928
1.039497,0.713139,1.712969,1.049387,0.605228,1.702421
1.038555,0.719624,1.714951,1.045854,0.626472,1.708533
1.037610,0.726109,1.715599,1.042622,0.647074,1.713753
1.036702,0.732334,1.715658,1.036031,0.687785,1.726970
1.035841,0.738301,1.714102,1.036031,0.687785,1.726970
1.034943,0.744527,1.714026,1.036031,0.687785,1.726970
1.034072,0.750625,1.712593,1.036031,0.687785,1.726970
1.033246,0.756465,1.711286,1.036031,0.687785,1.726970
1.032410,0.762435,1.709893,1.036031,0.687785,1.726970
1.031583,0.768407,1.708440,1.036031,0.687785,1.726970
1.030746,0.774510,1.707120,1.036031,0.687785,1.726970
1.029935,0.780484,1.705707,1.036031,0.687785,1.726970
1.029098,0.786719,1.704239,1.036031,0.687785,1.726970
1.028320,0.792565,1.703208,1.036031,0.687785,1.726970
1.027512,0.798671,1.702223,1.036031,0.687785,1.726970
1.026728,0.804649,1.701200,1.036031,0.687785,1.726970
1.025930,0.810757,1.700761,1.036031,0.687785,1.726970
1.025153,0.816735,1.699976,1.036031,0.687785,1.726970
1.024362,0.822844,1.699579,1.036031,0.687785,1.726970
1.023575,0.828953,1.699033,1.036031,0.687785,1.726970
1.022812,0.834802,1.700466,1.033654,0.707757,1.732720
1.022064,0.840520,1.700797,1.030965,0.728004,1.743905
1.021294,0.846367,1.701849,1.028024,0.748109,1.737169
1.020557,0.851954,1.701904,1.022601,0.786507,1.736928
1.019812,0.857540,1.703412,1.019520,0.804622,1.742183
1.019027,0.863385,1.704358,1.016869,0.821999,1.748936
1.018290,0.868840,1.705020,1.016869,0.821999,1.748936
1.017551,0.874295,1.705520,1.016869,0.821999,1.748936
1.016810,0.879749,1.705694,1.016869,0.821999,1.748936
1.016103,0.884944,1.706080,1.016869,0.821999,1.748936
1.015391,0.890138,1.707125,1.016869,0.821999,1.748936
1.014693,0.895201,1.707636,1.016869,0.821999,1.748936
1.014009,0.900134,1.708722,1.016869,0.821999,1.748936
1.013319,0.905066,1.709758,1.016869,0.821999,1.748936
1.012639,0.909868,1.711429,1.016869,0.821999,1.748936
1.011978,0.914539,1.711398,1.016869,0.821999,1.748936
1.011329,0.919080,1.712796,1.016869,0.821999,1.748936
1.010712,0.923361,1.713956,1.016869,0.821999,1.748936
1.010073,0.927771,1.714563,1.016869,0.821999,1.748936
1.009452,0.932051,1.715019,1.016869,0.821999,1.748936
1.008866,0.936072,1.715506,1.014103,0.838856,1.759611
1.008297,0.939962,1.715839,1.011125,0.854779,1.768708
1.007731,0.943853,1.715415,1.008769,0.869971,1.777103
1.007223,0.947355,1.714807,1.004062,0.897888,1.791154
1.006695,0.950986,1.715288,1.002447,0.910790,1.803663
1.006187,0.954488,1.714647,1.002447,0.910790,1.803663
1.005718,0.957731,1.714564,1.002447,0.910790,1.803663
1.005287,0.960715,1.714198,1.002447,0.910790,1.803663
1.004944,0.963049,1.716830,1.002447,0.910790,1.803663
1.004760,0.964214,1.726893,1.002447,0.910790,1.803663
1.004691,0.964601,1.747934,1.002447,0.910790,1.803663
1.004638,0.964857,1.775054,1.002447,0.910790,1.803663
1.004546,0.965240,1.807556,1.002447,0.910790,1.803663
1.004581,0.965113,1.845080,1.002447,0.910790,1.803663
1.004703,0.964740,1.886749,1.002447,0.910790,1.803663
1.004936,0.964127,1.932870,1.002447,0.910790,1.803663
1.005303,0.963286,1.982678,1.002447,0.910790,1.803663
1.005770,0.962348,2.032840,1.002447,0.910790,1.803663
1.006476,0.961090,2.082263,1.002447,0.910790,1.803663
1.007105,0.960093,2.133701,1.002447,0.910790,1.803663
1.007862,0.959023,2.186367,1.002447,0.910790,1.803663
1.008592,0.958096,2.237594,1.000620,0.922466,1.805145
1.009023,0.957603,2.288897,0.999256,0.933221,1.805769
1.009296,0.957320,2.339178,0.998775,0.943755,1.835358
1.009487,0.957141,2.388773,1.000741,0.966650,2.045813
1.009787,0.956886,2.436695,0.998069,0.977334,2.207619
1.009787,0.956886,2.484345,0.998069,0.977334,2.207619
1.009035,0.957411,2.531739,0.998069,0.977334,2.207619
1.008037,0.958041,2.578752,0.998069,0.977334,2.207619
1.006782,0.958750,2.626765,0.998069,0.977334,2.207619
1.005028,0.959638,2.673463,0.998069,0.977334,2.207619
1.002995,0.960550,2.719589,0.998069,0.977334,2.207619
1.000679,0.961465,2.765449,0.998069,0.977334,2.207619
0.997955,0.962408,2.808211,0.998069,0.977334,2.207619
0.994819,0.963358,2.847414,0.998069,0.977334,2.207619
0.991653,0.964200,2.881670,0.998069,0.977334,2.207619
0.988462,0.964946,2.911920,0.998069,0.977334,2.207619
0.985251,0.965600,2.940743,0.998069,0.977334,2.207619
0.981895,0.966188,2.968129,0.998069,0.977334,2.207619
0.978525,0.966690,2.993816,0.998069,0.977334,2.207619
0.975014,0.967131,3.016678,0.998069,0.977334,2.207619
0.971234,0.967532,3.035791,0.998069,0.977334,2.207619
0.967319,0.967892,3.049886,0.983190,0.990828,2.531257
0.963399,0.968204,3.062243,0.974335,0.993378,2.687447
0.959608,0.968472,3.070998,0.964587,0.994213,2.829912
0.955815,0.968718,3.076920,0.944569,0.994976,3.009532
0.951760,0.968963,3.081075,0.944569,0.994976,3.009532
0.947573,0.969205,3.083993,0.944569,0.994976,3.009532
0.943386,0.969444,3.084453,0.944569,0.994976,3.009532
0.938937,0.969700,3.084260,0.944569,0.994976,3.009532
0.934619,0.969947,3.084389,0.944569,0.994976,3.009532
0.930563,0.970179,3.084539,0.944569,0.994976,3.009532
0.926376,0.970411,3.086243,0.944569,0.994976,3.009532
0.921926,0.970648,3.088308,0.944569,0.994976,3.009532
0.917345,0.970882,3.090657,0.944569,0.994976,3.009532
0.912763,0.971097,3.094690,0.944569,0.994976,3.009532
0.908049,0.971306,3.097251,0.944569,0.994976,3.009532
0.903204,0.971507,3.099984,0.944569,0.994976,3.009532
0.898620,0.971680,3.103936,0.944569,0.994976,3.009532
0.894036,0.971844,3.105798,0.944569,0.994976,3.009532
0.889321,0.972005,3.107515,0.944569,0.994976,3.009532
0.884605,0.972160,3.108813,0.944569,0.994976,3.009532
0.879758,0.972314,3.109724,0.933599,0.995138,3.053056
0.875435,0.972451,3.110046,0.921785,0.995174,3.063848
0.870851,0.972594,3.110367,0.909491,0.995742,3.063844
0.866528,0.972726,3.110945,0.884682,0.996991,3.079073
0.862074,0.972864,3.110664,0.871250,0.997902,3.087943
0.857620,0.973000,3.111132,0.871250,0.997902,3.087943
0.853297,0.973131,3.111289,0.871250,0.997902,3.087943
0.848581,0.973276,3.110854,0.871250,0.997902,3.087943
0.844127,0.973412,3.111112,0.871250,0.997902,3.087943
0.839542,0.973557,3.109857,0.871250,0.997902,3.087943
0.834957,0.973706,3.109084,0.871250,0.997902,3.087943
0.830635,0.973851,3.108169,0.871250,0.997902,3.087943
0.826050,0.974008,3.107385,0.871250,0.997902,3.087943
0.821466,0.974168,3.106646,0.871250,0.997902,3.087943
0.816751,0.974334,3.106399,0.871250,0.997902,3.087943
0.812297,0.974488,3.107136,0.871250,0.997902,3.087943
0.807713,0.974644,3.107439,0.871250,0.997902,3.087943
0.803260,0.974797,3.107373,0.871250,0.997902,3.087943
0.798675,0.974956,3.106895,0.871250,0.997902,3.087943
0.793960,0.975123,3.106150,0.871250,0.997902,3.087943
0.789245,0.975293,3.105621,0.871250,0.997902,3.087943
0.784792,0.975457,3.104775,0.857668,0.998452,3.089181
0.780077,0.975633,3.104254,0.828910,1.000648,3.090018
0.775493,0.975808,3.103379,0.814620,1.001354,3.084579
0.770910,0.975983,3.103539,0.783928,1.002455,3.088718
0.766064,0.976164,3.104192,0.783928,1.002455,3.088718
0.761480,0.976335,3.104306,0.783928,1.002455,3.088718
0.756503,0.976515,3.105457,0.783928,1.002455,3.088718
0.751395,0.976699,3.105606,0.783928,1.002455,3.088718
0.746418,0.976879,3.105397,0.783928,1.002455,3.088718
0.741572,0.977053,3.105639,0.783928,1.002455,3.088718
0.736594,0.977232,3.105634,0.783928,1.002455,3.088718
0.731748,0.977406,3.105859,0.783928,1.002455,3.088718
0.726640,0.977581,3.107228,0.783928,1.002455,3.088718
0.721532,0.977749,3.108779,0.783928,1.002455,3.088718
0.716685,0.977899,3.110527,0.783928,1.002455,3.088718
0.711576,0.978054,3.111399,0.783928,1.002455,3.088718
0.706466,0.978202,3.112605,0.783928,1.002455,3.088718
0.701357,0.978346,3.113486,0.783928,1.002455,3.088718
0.696248,0.978486,3.114119,0.783928,1.002455,3.088718
0.691269,0.978625,3.113734,0.783928,1.002455,3.088718
0.685636,0.978779,3.114135,0.768385,1.003035,3.084678
0.680657,0.978914,3.114589,0.752844,1.002935,3.088880
0.675679,0.979045,3.115293,0.737478,1.002864,3.087097
0.670700,0.979173,3.115781,0.721634,1.002868,3.087245
0.665591,0.979305,3.115842,0.689264,1.002829,3.095819
0.660350,0.979440,3.115763,0.689264,1.002829,3.095819
0.655109,0.979577,3.115498,0.689264,1.002829,3.095819
0.649869,0.979712,3.115876,0.689264,1.002829,3.095819
0.644497,0.979844,3.116957,0.689264,1.002829,3.095819
0.639387,0.979967,3.117639,0.689264,1.002829,3.095819
0.634408,0.980093,3.116163,0.689264,1.002829,3.095819
0.629037,0.980234,3.115469,0.689264,1.002829,3.095819
0.623927,0.980372,3.114646,0.689264,1.002829,3.095819
0.618687,0.980517,3.113764,0.689264,1.002829,3.095819
0.613577,0.980660,3.113682,0.689264,1.002829,3.095819
0.608599,0.980800,3.113489,0.689264,1.002829,3.095819
0.603621,0.980937,3.114066,0.689264,1.002829,3.095819
0.598511,0.981076,3.114474,0.689264,1.002829,3.095819
0.593533,0.981214,3.113768,0.689264,1.002829,3.095819
0.588424,0.981360,3.113102,0.689264,1.002829,3.095819
0.583183,0.981508,3.113278,0.689264,1.002829,3.095819
0.578074,0.981653,3.113317,0.655798,1.004236,3.115647
0.572834,0.981805,3.112488,0.640291,1.004662,3.100186
0.567856,0.981956,3.111422,0.624005,1.005216,3.097048
0.563009,0.982107,3.110424,0.607340,1.005878,3.095623
0.557900,0.982270,3.109533,0.574027,1.008047,3.095469
0.552923,0.982433,3.108968,0.574027,1.008047,3.095469
0.547814,0.982602,3.108489,0.574027,1.008047,3.095469
0.542706,0.982773,3.108194,0.574027,1.008047,3.095469
0.537597,0.982945,3.107819,0.574027,1.008047,3.095469
0.532358,0.983127,3.107042,0.574027,1.008047,3.095469
0.527250,0.983311,3.105484,0.574027,1.008047,3.095469
0.522011,0.983507,3.104258,0.574027,1.008047,3.095469
