starting setpoint thread... 
Creating LCM backend.
initializing imu... 
initializing controller...
initializing motors...
Initializing: PWM
motors initialized...
resetting encoders...
initializing odometry...
0.091742,-0.017092,0.036913,0.041291
0.104848,-0.017092,0.037955,0.043645
0.078636,-0.017092,0.038869,0.039290
0.091742,-0.017092,0.040812,0.041625
0.091742,-0.017092,0.042532,0.041723
0.078636,-0.017092,0.044363,0.039578
0.078636,-0.017364,0.046153,0.039707
0.078636,-0.017622,0.047815,0.039836
0.065530,-0.017868,0.049732,0.037725
0.078636,-0.018102,0.051876,0.040087
0.052424,-0.018054,0.054273,0.035694
0.065530,-0.018008,0.056619,0.037998
0.052424,-0.017965,0.057966,0.035833
0.039318,-0.017923,0.057429,0.033655
0.052424,-0.017884,0.057244,0.035944
0.039318,-0.017846,0.056965,0.033766
0.026212,-0.017810,0.056949,0.031577
0.026212,-0.017776,0.057550,0.031614
0.052424,-0.017743,0.057117,0.036134
0.013106,-0.017712,0.056686,0.029482
0.000000,-0.017683,0.057026,0.027270
0.026212,-0.017655,0.057628,0.031759
0.000000,-0.017628,0.057189,0.027311
0.026212,-0.017602,0.056572,0.031808
-0.026212,-0.017578,0.056303,0.022887
-0.026212,-0.017555,0.055933,0.022872
-0.039318,-0.017533,0.053435,0.020605
0.000000,-0.017512,0.049552,0.027292
0.000000,-0.017492,0.046385,0.027314
0.000000,-0.017473,0.044078,0.027354
-0.013106,-0.017455,0.042539,0.025152
-0.013106,-0.017438,0.041714,0.025165
-0.013106,-0.017421,0.041113,0.025162
0.000000,-0.017406,0.040570,0.027396
-0.013106,-0.017391,0.039966,0.025163
0.000000,-0.017376,0.038907,0.027404
-0.039318,-0.017363,0.037501,0.020693
-0.039318,-0.017350,0.036348,0.020659
-0.013106,-0.017338,0.034867,0.025104
-0.026212,-0.017326,0.033399,0.022862
-0.026212,-0.017315,0.031330,0.022859
-0.026212,-0.017033,0.029394,0.022813
0.000000,-0.016765,0.028098,0.027249
0.000000,-0.015152,0.026957,0.027003
-0.013106,-0.013617,0.025768,0.024527
-0.013106,-0.011341,0.024590,0.024140
-0.013106,-0.009173,0.023561,0.023757
-0.013106,-0.008465,0.022745,0.023617
-0.013106,-0.007790,0.022002,0.023486
0.000000,-0.007148,0.021216,0.025607
0.000000,-0.007621,0.020032,0.025700
0.000000,-0.008072,0.019207,0.025795
0.000000,-0.008502,0.018490,0.025886
0.000000,-0.008911,0.017729,0.025970
0.039318,-0.009301,0.017180,0.032772
0.000000,-0.009672,0.016726,0.026167
0.000000,-0.010025,0.016003,0.026239
0.000000,-0.010633,0.015257,0.026342
0.013106,-0.011212,0.014621,0.028678
0.013106,-0.011763,0.013857,0.028791
0.013106,-0.012288,0.012990,0.028909
0.000000,-0.012517,0.012225,0.026737
0.013106,-0.012735,0.011381,0.029030
0.026212,-0.012942,0.010392,0.031333
0.026212,-0.013140,0.009404,0.031411
0.078636,-0.013328,0.008381,0.040460
0.091742,-0.013507,0.007257,0.042847
0.052424,-0.013678,0.006458,0.036284
0.026212,-0.013841,0.008195,0.031897
0.104848,-0.013996,0.010558,0.045384
0.091742,-0.014143,0.012873,0.043266
0.065530,-0.014283,0.017403,0.038911
0.117954,-0.014417,0.021478,0.047980
0.091742,-0.014545,0.025121,0.043653
0.091742,-0.014666,0.029254,0.043783
0.091742,-0.014781,0.033901,0.043904
0.091742,-0.014892,0.037892,0.044018
0.078636,-0.014996,0.041511,0.041890
0.052424,-0.015096,0.044721,0.037505
0.078636,-0.015191,0.047514,0.042055
0.065530,-0.015282,0.049896,0.039915
0.039318,-0.015368,0.051910,0.035529
0.026212,-0.015450,0.053613,0.033355
0.039318,-0.015528,0.054989,0.035644
0.039318,-0.015603,0.056114,0.035710
0.000000,-0.015674,0.056963,0.029060
-0.013106,-0.015741,0.057470,0.026846
-0.013106,-0.015806,0.057655,0.026851
0.000000,-0.015867,0.057542,0.029097
0.000000,-0.015925,0.057201,0.029129
0.000000,-0.015981,0.056947,0.029173
-0.013106,-0.016034,0.056931,0.026977
0.000000,-0.015813,0.057007,0.029195
-0.013106,-0.015602,0.057051,0.026938
-0.013106,-0.014588,0.057270,0.026765
-0.013106,-0.013622,0.057699,0.026595
-0.039318,-0.011888,0.058192,0.021809
-0.052424,-0.010237,0.058748,0.019244
-0.065530,-0.007850,0.058834,0.016533
-0.026212,-0.005577,0.058118,0.022795
-0.065530,-0.003413,0.055944,0.015683
-0.104848,-0.000537,0.052952,0.008413
-0.091742,0.002202,0.049114,0.010077
-0.091742,0.005081,0.044657,0.009479
-0.104848,0.007824,0.039729,0.006670
-0.117954,0.010435,0.035087,0.003875
-0.117954,0.012923,0.030890,0.003327
-0.091742,0.015563,0.026365,0.007235
-0.091742,0.018078,0.021618,0.006714
-0.104848,0.020473,0.017293,0.003975
-0.078636,0.022753,0.013346,0.007959
-0.091742,0.024926,0.009150,0.005253
-0.065530,0.026994,0.005309,0.009269
-0.039318,0.028965,0.001629,0.013328
-0.052424,0.030841,-0.002200,0.010709
-0.065530,0.032628,-0.005782,0.008086
-0.039318,0.035144,-0.008971,0.012033
-0.013106,0.037540,-0.011125,0.016021
0.000000,0.041179,-0.011891,0.017591
-0.013106,0.044644,-0.011940,0.014726
0.000000,0.049843,-0.011914,0.016025
0.000000,0.054795,-0.011922,0.015122
0.000000,0.059511,-0.011847,0.014247
0.000000,0.065359,-0.011954,0.013172
0.013106,0.070928,-0.012023,0.014381
0.013106,0.077318,-0.012118,0.013223
0.000000,0.083403,-0.012548,0.009875
0.000000,0.090013,-0.013120,0.008657
0.013106,0.096307,-0.013680,0.009725
0.000000,0.102573,-0.014481,0.006325
0.013106,0.108541,-0.015506,0.007443
0.000000,0.114225,-0.016549,0.004136
0.013106,0.119638,-0.017745,0.005339
0.039318,0.124793,-0.019133,0.008838
0.026212,0.129974,-0.020296,0.005638
0.039318,0.134909,-0.020152,0.006946
0.078636,0.139608,-0.019611,0.012781
0.052424,0.144084,-0.018440,0.007484
0.065530,0.147803,-0.016572,0.009004
0.078636,0.151346,-0.015203,0.010554
0.065530,0.153635,-0.013699,0.007841
0.078636,0.155815,-0.012078,0.009613
0.078636,0.157891,-0.010595,0.009173
0.091742,0.159325,-0.009458,0.011086
0.078636,0.160691,-0.008006,0.008546
0.078636,0.161721,-0.007327,0.008289
0.078636,0.162702,-0.006522,0.008035
0.065530,0.164179,-0.005963,0.005451
0.078636,0.165585,-0.006270,0.007346
0.065530,0.168010,-0.006107,0.004598
0.052424,0.170319,-0.006382,0.001856
0.091742,0.172518,-0.007124,0.008083
0.065530,0.175969,-0.007677,0.002934
0.078636,0.179256,-0.007573,0.004511
0.078636,0.184014,-0.007377,0.003603
0.078636,0.188546,-0.008007,0.002725
0.065530,0.194489,-0.008525,-0.000645
0.078636,0.200150,-0.008926,0.000491
0.091742,0.207168,-0.009537,0.001403
0.091742,0.213853,-0.010234,0.000144
0.078636,0.220219,-0.010880,-0.003304
0.078636,0.226825,-0.011960,-0.004576
0.078636,0.233116,-0.013442,-0.005807
0.078636,0.239108,-0.015449,-0.006995
0.078636,0.244814,-0.017233,-0.008136
0.091742,0.249977,-0.019168,-0.006943
0.091742,0.254894,-0.021149,-0.007935
0.065530,0.259035,-0.022848,-0.013280
0.104848,0.262978,-0.024853,-0.007421
0.091742,0.266191,-0.026609,-0.010366
0.091742,0.269251,-0.028112,-0.011058
0.131060,0.271894,-0.029577,-0.004956
0.131060,0.274412,-0.030876,-0.005514
0.104848,0.276538,-0.031955,-0.010489
0.131060,0.278562,-0.033191,-0.006521
0.144166,0.280491,-0.034576,-0.004763
0.131060,0.282056,-0.035848,-0.007412
0.144166,0.283546,-0.036725,-0.005579
0.157272,0.284966,-0.037345,-0.003722
0.170378,0.286318,-0.037693,-0.001837
0.183484,0.287877,-0.037627,0.000031
0.170378,0.289362,-0.037728,-0.002559
0.209696,0.290776,-0.037483,0.003808
0.196590,0.291851,-0.037657,0.001304
0.196590,0.292876,-0.037413,0.001033
0.222802,0.293851,-0.037159,0.005246
0.209696,0.294780,-0.037732,0.002769
0.196590,0.295665,-0.037132,0.000285
0.222802,0.296507,-0.036337,0.004513
0.235908,0.297310,-0.036394,0.006537
0.249014,0.298074,-0.035540,0.008592
0.249014,0.299073,-0.034385,0.008387
0.262120,0.300025,-0.033182,0.010428
0.262120,0.300931,-0.032187,0.010241
0.262120,0.301794,-0.031079,0.010053
0.275226,0.302616,-0.030288,0.012106
0.262120,0.303399,-0.029667,0.009693
0.288332,0.304145,-0.028405,0.013998
0.288332,0.304584,-0.027836,0.013904
0.288332,0.305002,-0.027318,0.013819
0.288332,0.305128,-0.026680,0.013784
0.301438,0.305249,-0.025920,0.015988
0.301438,0.304550,-0.025676,0.016104
0.314544,0.303884,-0.025022,0.018457
0.314544,0.303250,-0.024291,0.018580
0.314544,0.300205,-0.023911,0.019116
0.327650,0.297304,-0.023225,0.021869
0.327650,0.291557,-0.022357,0.022884
0.353862,0.286084,-0.021657,0.028343
0.340756,0.277073,-0.020761,0.027721
0.353862,0.268491,-0.018920,0.031504
0.380074,0.256249,-0.016237,0.038175
0.393180,0.244589,-0.014181,0.042547
0.393180,0.233484,-0.011021,0.044613
0.406286,0.221552,-0.008094,0.049068
0.432498,0.210188,-0.005195,0.055684
0.406286,0.199365,-0.001113,0.053276
0.445604,0.189058,0.004587,0.061963
0.445604,0.179241,0.008850,0.063890
0.432498,0.169892,0.012986,0.063507
0.458710,0.160988,0.017744,0.069765
0.445604,0.152508,0.022084,0.069261
0.458710,0.144432,0.026876,0.073168
0.458710,0.136740,0.031473,0.074790
0.471816,0.129415,0.036659,0.078602
0.471816,0.122438,0.042238,0.080137
0.458710,0.115794,0.047290,0.079381
0.458710,0.109466,0.052291,0.080800
0.458710,0.103439,0.056980,0.082168
0.458710,0.097700,0.061865,0.083492
0.445604,0.092234,0.067016,0.082538
0.432498,0.087028,0.071965,0.081532
0.445604,0.082069,0.077250,0.084958
0.406286,0.077347,0.082592,0.079398
0.406286,0.072850,0.087926,0.080488
0.419392,0.068567,0.093617,0.083786
0.406286,0.064488,0.098982,0.082593
0.380074,0.060603,0.103174,0.079122
0.353862,0.056904,0.106994,0.075591
0.366968,0.053380,0.111305,0.078719
0.366968,0.050024,0.113468,0.079597
0.301438,0.046828,0.113639,0.069253
0.314544,0.043513,0.113728,0.072310
0.301438,0.040356,0.113246,0.070868
0.288332,0.037349,0.111088,0.069397
0.262120,0.034485,0.109032,0.065657
0.262120,0.029859,0.107084,0.066678
0.288332,0.025452,0.105404,0.072153
0.235908,0.021256,0.103617,0.064186
0.262120,0.011562,0.101901,0.070557
0.288332,0.002330,0.100289,0.076885
0.275226,-0.010804,0.099042,0.077201
0.288332,-0.023312,0.098263,0.081897
0.275226,-0.037938,0.097718,0.082492
0.275226,-0.051867,0.097643,0.085197
0.275226,-0.065133,0.098056,0.087791
0.314544,-0.078853,0.098985,0.097196
0.327650,-0.091919,0.100261,0.102071
0.301438,-0.104363,0.102093,0.100153
0.301438,-0.116214,0.104539,0.102592
0.301438,-0.125602,0.107966,0.104604
0.327650,-0.134543,0.112174,0.111024
0.314544,-0.140616,0.116820,0.110271
0.301438,-0.146400,0.122060,0.109465
0.301438,-0.149467,0.127934,0.110425
0.288332,-0.152388,0.134288,0.109115
0.288332,-0.152728,0.141626,0.109594
0.288332,-0.153052,0.147597,0.110075
0.262120,-0.151190,0.151072,0.105704
0.209696,-0.149417,0.154178,0.096835
0.196590,-0.147728,0.156536,0.094635
0.183484,-0.144491,0.157949,0.092149
0.170378,-0.141409,0.158560,0.089684
0.170378,-0.137117,0.158391,0.089257
0.104848,-0.133029,0.157467,0.077668
0.104848,-0.127780,0.155645,0.077012
0.078636,-0.122780,0.152562,0.071902
0.091742,-0.118019,0.149258,0.073527
0.039318,-0.113213,0.145837,0.063955
0.065530,-0.108636,0.143123,0.067816
0.052424,-0.104276,0.140742,0.065016
0.039318,-0.100125,0.138207,0.062239
0.000000,-0.096171,0.135907,0.054992
0.013106,-0.092405,0.131756,0.056686
0.000000,-0.088819,0.126697,0.053931
0.000000,-0.085403,0.123102,0.053435
0.013106,-0.082151,0.120474,0.055214
0.000000,-0.079053,0.117765,0.052554
0.000000,-0.076102,0.114955,0.052146
0.000000,-0.073292,0.112866,0.051754
0.000000,-0.070616,0.111262,0.051375
0.000000,-0.068067,0.109731,0.051012
0.000000,-0.065640,0.108386,0.050666
-0.013106,-0.063328,0.107560,0.048094
0.000000,-0.061126,0.106839,0.050006
-0.026212,-0.059029,0.106034,0.045222
-0.013106,-0.057032,0.105530,0.047150
-0.039318,-0.055131,0.104909,0.042381
-0.052424,-0.053319,0.104284,0.039838
-0.052424,-0.051594,0.102349,0.039534
-0.091742,-0.049951,0.100163,0.032517
-0.078636,-0.048386,0.098546,0.034439
-0.104848,-0.046896,0.095472,0.029666
-0.104848,-0.045477,0.092772,0.029365
-0.117954,-0.044125,0.089667,0.026838
-0.144166,-0.042838,0.085760,0.022067
-0.131060,-0.041612,0.081619,0.024000
-0.144166,-0.040444,0.077532,0.021474
-0.144166,-0.039332,0.073912,0.021188
-0.131060,-0.038273,0.069351,0.023155
-0.170378,-0.037265,0.064501,0.016178
-0.157272,-0.036304,0.060543,0.018128
-0.170378,-0.035389,0.056485,0.015606
-0.144166,-0.034518,0.052940,0.019802
-0.144166,-0.033688,0.049781,0.019557
-0.131060,-0.032898,0.047023,0.021569
-0.144166,-0.032145,0.044602,0.019119
-0.131060,-0.031429,0.042057,0.021136
-0.131060,-0.030746,0.039235,0.020922
-0.144166,-0.030096,0.036666,0.018465
-0.144166,-0.029476,0.034688,0.018234
-0.131060,-0.028887,0.032868,0.020248
-0.131060,-0.028325,0.031054,0.020043
-0.131060,-0.027790,0.029648,0.019851
-0.104848,-0.027281,0.028489,0.024151
-0.117954,-0.026796,0.027225,0.021761
-0.131060,-0.026062,0.026581,0.019312
-0.091742,-0.025364,0.026163,0.025810
-0.104848,-0.023885,0.025297,0.023248
-0.131060,-0.022476,0.025016,0.018442
-0.104848,-0.021134,0.025079,0.022577
-0.104848,-0.017958,0.025504,0.021939
-0.117954,-0.014932,0.025680,0.019088
-0.104848,-0.009609,0.025695,0.020313
-0.117954,-0.004539,0.025676,0.017106
-0.104848,0.002189,0.026028,0.018079
-0.104848,0.008596,0.025871,0.016873
-0.131060,0.015783,0.025280,0.011045
-0.144166,0.022628,0.024756,0.007477
-0.131060,0.029147,0.023210,0.008418
-0.144166,0.035356,0.021636,0.004941
-0.144166,0.041269,0.020613,0.003747
-0.131060,0.046900,0.018952,0.004845
-0.157272,0.052263,0.016640,-0.000721
-0.144166,0.057100,0.014849,0.000493
-0.157272,0.061706,0.012049,-0.002731
-0.170378,0.065822,0.009024,-0.005895
-0.157272,0.069741,0.006422,-0.004563
-0.144166,0.073203,0.003787,-0.003141
-0.157272,0.076500,0.001050,-0.006154
-0.157272,0.079640,-0.001379,-0.006913
-0.144166,0.082630,-0.003733,-0.005413
-0.131060,0.085478,-0.006633,-0.003879
-0.144166,0.088461,-0.009465,-0.006838
-0.117954,0.091303,-0.011996,-0.003067
-0.131060,0.094009,-0.014520,-0.005976
-0.131060,0.096587,-0.017022,-0.006641
-0.104848,0.099041,-0.019513,-0.002810
-0.104848,0.101379,-0.022246,-0.003415
-0.104848,0.103334,-0.024968,-0.003951
-0.104848,0.105196,-0.027358,-0.004474
-0.091742,0.106969,-0.028280,-0.002748
-0.078636,0.108116,-0.028114,-0.000902
-0.065530,0.109207,-0.027666,0.000971
-0.065530,0.109976,-0.026637,0.000674
-0.039318,0.110708,-0.025516,0.004865
-0.026212,0.111133,-0.024364,0.006892
-0.026212,0.111539,-0.023207,0.006695
-0.052424,0.111925,-0.021585,0.002009
-0.039318,0.112292,-0.019416,0.004008
-0.013106,0.112371,-0.017586,0.008304
-0.013106,0.112446,-0.015845,0.008155
-0.039318,0.112518,-0.013972,0.003537
-0.039318,0.112586,-0.011957,0.003370
-0.065530,0.112651,-0.010051,-0.001288
-0.039318,0.112713,-0.009784,0.002987
-0.026212,0.112772,-0.009098,0.005058
-0.026212,0.112556,-0.008385,0.004966
-0.052424,0.112351,-0.007599,0.000398
-0.052424,0.111614,-0.006589,0.000368
-0.039318,0.110911,-0.005622,0.002561
-0.026212,0.109699,-0.006904,0.004856
-0.065530,0.108545,-0.008468,-0.001804
-0.039318,0.107446,-0.010021,0.002693
-0.013106,0.105314,-0.012161,0.007393
-0.013106,0.103283,-0.015242,0.007634
-0.026212,0.100264,-0.018013,0.005811
-0.026212,0.097389,-0.020697,0.006186
-0.026212,0.093022,-0.023129,0.006805
-0.026212,0.088864,-0.025147,0.007386
0.000000,0.083818,-0.026692,0.012610
0.026212,0.079013,-0.027417,0.017836
-0.288332,0.074437,-0.027774,-0.035228
0.065530,0.070078,-0.027482,0.025614
0.131060,0.065927,-0.027292,0.037507
0.091742,0.061974,-0.024474,0.031615
0.052424,0.058209,-0.019967,0.025684
0.026212,0.054623,-0.014565,0.021853
0.091742,0.051208,-0.008470,0.033580
0.117954,0.047956,-0.005920,0.038602
0.144166,0.044858,-0.003771,0.043653
0.104848,0.041908,-0.002194,0.037529
0.104848,0.039099,-0.000162,0.038066
